topik	text
5	"Fizetni kell az átpolitizált kapcsolatokért "" Az átpolitizált kapcsolatokért fizetni kell , de Moszkvának nincs oka arra , hogy fizessen ."
5	"Minden átmenet óhatatlanul fájdalmakkal jár "" - mondta tekintélyes orosz diplomata az Ukrajnával , majd Fehéroroszországgal támadt gázár - , illetve olajvámvitáról , amelyek megszakították az európai , így a magyar energiaellátást is ."
4	"És még vízummentességet is szeretnénk "" - jegyezte meg a moszkvai személyiség , rámutatva : Oroszország már megszabadult attól az ideológiától , amely valamiféle vallásként meghatározta a Szovjetunió viselkedését , és élvezi ennek a szabadságnak előnyeit intellektuális és külpolitikai téren is ."
4	Előző nap koalíciós megállapodást kötött egymással Ansip választásokon győztes jobbközép Reform Pártja , a szintén jobbközép Haza Szövetség és a Szociáldemokrata Párt .
4	Megnyugtatónak tartom , írja hogy ebben a kérdésben az SZDSZ még elszántabb , mint korábban .
3	Daniele Mastrogiacomót , a La Repubblica című olasz lap újságíróját március 5-én rabolták el két afgán kísérőjével - tolmácsával és sofőrjével - együtt a szélsőséges szunnita muzulmán tálibok a dél-afganisztáni Hilmend tartományban .
4	Régebben őt is számos támadás érte autói ártalmas gázkibocsátása miatt , ezért saját Hummerjeihez most már csak bio és hidrogén üzemanyagot használ .
4	Szerintük Schwarzenegger fejlődik , a környezetvédők pedig országszerte , de főleg Kalifornia államban hálásak lehetnek neki , amiért a nyilvánosság előtt felkarolta ügyüket .
4	A Fidesz a magyar sportélet megújítása érdekében négypontos javaslatot nyújt be az Országgyűlésnek , mert a párt szerint erre van szükség az elbukott labdarúgó Eb-pályázat miatt kialakult helyzetben .
4	A Fidesz Sport 2007 programja arra tesz javaslatot , hogy a 2008. szeptemberétől legyen kötelező a közoktatásban a mindennapos testnevelésóra , emellett még idén ősszel fogadjon el törvényt a parlament a Puskás Ferenc stadiont újjáépítéséről , és erről legyen ötpárti egyeztetés is , közölte Bánki Erik .
4	"Véleményünk szerint kirajzolódik egy olyan tendencia , hogy a közép-kelet-európai térség gazdasági értelemben jobban össze fog nőni , egyre erősebb lesz a régión belül vállalati összefonódások nagyságrendje "" & ndash ; összegzett Schannen Frigyes ."
2	"A magyarok , akik jellemzően az aktuális helyzet feladataira fókuszálnak , sokkal kritikusabban látják a jövőt "" & ndash ; fogalmazott Schannen Frigyes , a Roland Berger budapesti irodájának ügyvezető igazgatója ."
4	Ezen csak valamelyest segített az elmúlt években tapasztalható tőkebeáramlás , amely azonban a Roland Berger szakértőinek véleménye szerint a térségen belül az elkövetkező időszakban új célpontokra , elsősorban Délkelet-Európára , főleg Romániára irányul majd .
5	A döntés valószínűleg nagymértében befolyásolja majd a politikai klímát és az egészségügyi eljárásokat , nemcsak Mexikó-szerte , hanem a túlnyomó többségében római katolikus vallású Latin-Amerikában is .
5	Az amúgy is hánytatott sorsú televíziós vita - az eredetileg tervezett pénteki időpontot az újságíró-szakszervezet fúrta meg - felkeltette Sarkozy érdeklődését is , aki ugyanakkor nem fogadta el Bayrou kihívását .
4	Megnyílik az Európa Ingatlanbefektetési Alap négymilliárd forintos beruházásában épült új bevásárló és szórakoztató központ , a Vértes Center csütörtökön .
3	Kádár János sírját szerdán hajnalban - egy kiásott alagúton keresztül - kifosztották , a pártfőtitkár koponyáját és felsőtestének csontjait és felesége urnáját is elvitték .
4	A temetkezési intézet és a fővárosi önkormányzat egyeztet Kádár János - most szakértői vizsgálat alatt álló - megmaradt csontjainak visszatemetéséről .
2	A Kreml-barát Izvesztyija és a Rossziszkaja Gazeta című hivatalos lap hangsúlyozza : Sarkozy nagyon rosszul ismeri Moszkvát , ellentétben elődével , Jacques Chirac-kal , aki nem rejtette véka alá Puskin hazája iránti szeretetét és aki a nagy 19. századi költő műveit még franciára is fordította fiatal korában .
1	A kormányfő szól a mindkét ország előtt álló kihívásokról , elsősorban a globalizációról , a gazdasági változásokról , és az olyan új gazdasági hatalmak megjelenésének hatásairól , mint Kína és India .
1	A hadsereg terve a legrosszabb forgatókönyvön alapul , hogy elkerüljük a biztonsági űrt , hangsúlyozta Obeidi .
4	A Fehér Ház a kongresszus demokrata párti vezetőivel tárgyal az iraki pótköltségvetésről .
4	A kitermelési csúcs 1976-ban volt , amikor 14,7 millió tonna olajat hoztak felszínre Romániában .
4	Hasonlóképpen az FC Porto otthona is látványos , 12 millió euróra becsült hasznot könyvelhetett el a csapat 2004-es győzelmét követően .
2	A nagyobb városoknak & #8211 ; ilyen például Milánó , Barcelona vagy London & #8211 ; kevesebbet hoz a konyhára a győzelem .
4	A felmérés során a sport - és üzleti szervezetek képviselőit arra kérték , becsüljék meg , mennyit profitálhat a 2007-es Bajnokok Ligáján győzedelmeskedő csapat és városa a győzelemből .
4	A döntő miatt várhatóan a bárok , az éttermek , a szállodák , a kiskereskedelmi egységek , a szállítmányozási cégek és az Olimpiai Stadion üzemeltetői tesznek szert a legnagyobb haszonra .
4	A megállapodás a női labdarúgó Európa-bajnokság és a huszonegy év alattiak U-21 Európa-bajnokságát , valamint a teremlabdarúgó ( futsal ) Európa-bajnokág támogatási jogát is magában foglalja .
5	Zoltán elmondta , Szilvásy Péter kéretlenül küldi gondolatait a közélet szereplőinek , többek között a Fidesznek is .
4	A Fővároi Közgyűlés csütörtökön tárgyalta azt az előterjesztést , amely a Brüsszelbe beadandó kiemelt támogatású projektekről szól .
2	Információink szerint mindez nem újdonság , hiszen Brüsszel csak az engedélyezési , kiviteli tervekkel rendelkező projekteket tudja támogatni , ilyenekkel pedig a metró második üteme még nem rendelkezik .
5	Mindez érdekes , ugyanis a Városi és Elővárosi Közlekedési Egyesület szóvivője , Vitézy Dávid csütörtökön úgy nyilatkozott az Indexnek , hogy a most a Fővárosi Közgyűlés által tárgyalt brüsszeli támogatásra váró projektek között már olyan beruházások is szerepelnek , amelyeket - ha az egész metróvonal megépülne - nem terjesztene elő a városvezetés .
3	Részben őt teszik felelőssé az 1995-ben megostromolt muzulmán lakosságú boszniai város , Srebrenica tragédiájáért , amelyben a boszniai szerb erők közel 7 és fél ezer férfit és fiút kivégeztek .
4	Tolimirt a szerb-boszniai határ közelében fogták el a múlt héten , és letartóztatása elegendőnek bizonyult ahhoz , hogy az Európai Unió javulást lásson Szerbia és a törvényszék együttműködésében , és bejelentse a társulási tárgyalások újraindítását .
3	Tavaly folytatódott az erőszakos bűncselekmények számának növekedése az Egyesült Államokban 2005 után , elsősorban a több bandaháború , fiatalkori erőszak és fegyveres bűneset , illetve a kevesebb járőröző rendőr miatt .
3	A kémkedés gyanúját is hangoztatták Teheránban .
5	( Ténylegesen Irán ellenőrzi , de az Egyesült Arab Emírségek is magának követeli őket . )
4	Putyin ezenkívül bejelentette : különdíjat adományoz az Iszkander-M típusú cirkáló rakéta kifejlesztőinek .
2	Fidel Castro tavaly júliusban egy súlyos bélvérzés utáni műtétet követően átadta ideiglenesen az elnöki teendőket öccsének , Raúlnak .
4	"Kuba továbbfejleszti és tökéletesíti népének harcképességét , beleértve szerény , de aktív és hatékony védelmifegyver-iparát "" , írja a kubai elnök ."
4	"EU-ajánlat Kubának Az Európai Unió megújította Kubának szóló "" kettős tárgyalási "" ajánlatát a külügyminiszterek hétfői ülésén ."
4	Megítélése szerint ez a szavazási rend a nagy tagállamoknak , elsősorban Németországnak kedvez .
2	Szili Katalin hangsúlyozta , hogy egy újabb ratifikációs kudarc visszavetné az unió fejlődését .
5	Július 4-én dönt a Mozdonyvezetők Szakszervezetének vezető testülete a korábban meghirdetett sztrájk időtartamáról és időpontjáról , ha addig a gazdasági minisztérium nem kezdi meg az érdemi tárgyalásokat a szakszervezetekkel a vasút biztonságos üzemeltetéséről - mondta Borsik János , a Mozdonyvezetők Szakszervezete ügyvezető alelnöke MTI-nek csütörtökön .
4	Szentkuti nem ismeretlen A Siemens 1999-ig tulajdonrésszel bírt az Epcos Elektronikai Kft.
5	Farkas Imre , a tv egykori tulajdonosa azóta több helyen elmondta , a Siemens egyik illetése arra kérte őt , a támogatásra szánt pénz felét adja vissza a multinak , mert megeshet , hogy készpénzre lesz szükségük .
5	Beke-Martos Gábor Beke-Martos Gábor személyében is érintett volt azoknak a hajléktalancégeknek az ügyében , amelyeket a Siemens bízott meg nagy állami közbeszerzések koordinálásával , majd milliókat utalt számlájukra .
5	Közleményben cáfolta A Siemens azóta közleményben cáfolta Kutrucz állításait , ám arra azóta sem adott érdemi választ , hogy ha soha nem találkoztak a hajléktalanok cégeivel és azok ügyvezetőivel , miért utalt több tízmillió forintot bankszámláikra .
4	"Miután egy "" jól értesült "" európai diplomata azt állította , hogy Angela Merkel német kancellár és Lech Kaczynski lengyel elnök előzetes kompromisszumra jutott ebben az ügyben , a lengyelek közölték : egyelőre nincs megállapodás , s éppen ők azok , akik az esti órákban új , "" az utolsó esélyt "" megtestesítő javaslatot fognak előterjeszteni a német és a francia vezetőknek ."
4	Több , brit szemszögből nézve lényeges pontban sikerült előrelépni - mondta Tony Blair újságíróknak az EU-csúcs egyik szünetében .
4	Az EU állítólag arra is kész lenne , hogy hatékonyt együttműködést ígérjen a jelentős részben orosz gáz - és olajszállításoktól függő Varsónak az energiabiztonság garantálásában .
4	Az elképzelés szerint gyakorlatilag összeolvad , de ki is bővül a jelenlegi közös képviselő és az Európai Bizottság külügyi felelősének posztja .
4	"Lengyelország kész kompromisszumot kötni , de "" nem engedhet állandóan "" ."
2	Tapaszti Attila , a Takarékbank elemzője szerint nincs egyértelmű irány , a nyugat-európai és tengerentúli piacokhoz hasonlóan a budapesti börzén is ingadozó árfolyammozgás mozgás várható .
2	A Budapesti Értéktőzsde részvényindexe , a BUX 15,56 pontos csökkenéssel , 26 763,23 ponton nyitott pénteken .
3	Korábban kabuli katonai források arról számoltak be , hogy Hilmend tartományban , Langar település közelében a koalíciós erők katonáit a lázadók kézifegyverekből és gránátvetőkből vették tűz alá , s az összecsapásban egy NATO-katona meghalt , két másik megsebesült .
3	Két észt katona halt meg Dél-Afganisztánban szombaton , a NATO vezette koalíciós erők és a lázadók összecsapásában - jelentették be a tallinni katonai hatóságok .
4	A csökkentésben a régi tagországok közül élen jár Németország mínusz 18,7 százalékkal , az Egyesült Királyság mínusz 15,7 százalékkal , Finnország mínusz 14,6 százalékkal , és Svédország mínusz 7,4 százalékkal .
4	Jól állnak az Unió új tagjai A Magyarországgal egy időben csatlakozó tagállamok közül Lettország áll a legjobban , hiszen 58 százalékkal tudta csökkenteni emisszióját a bázisévhez képest .
2	Mindez azt jelenti , hogy Magyarország a kiotói vállalásánál 24,6 százalékkal alacsonyabb szinten állt .
4	Magyarország az éghajlatvédelem jegyében megalkotott Kiotói Jegyzőkönyvben azt vállalta , hogy a globális felmelegedést előidéző gázok kibocsátását 27 éves távlatban 6 százalékkal csökkenti 2012-ig , mondta el az MTI-nek Kis-Kovács Gábor , az Országos Meteorológia Szolgálat ( OMSZ ) osztályvezetője .
4	Az egész projektet el akarják adni , de nem mindegy kinek - nyilatkozta Michael Gardner , a Baytree elnöke .
2	Ilyen lett Ha valóban több mint száz szerződött partnerük volt , akkor a Rolf Autó legkevesebb 9,5 millió forintos bevételre tett szert ( feltéve , hogy mindenki csak egy évre írta alá a szerződést ) .
1	Az Európai Bizottság javasolhatja a csatlakozási szerződés úgynevezett védőzáradékának életbe léptetését , amely a teljes jogú tagság bizonyos elemeitől átmenetileg megfoszthatja azt az országot , amely nem tesz eleget az elvárásoknak .
4	A Malév élére olyan vezetőt kerestünk , aki bizonyította már , hogy képes egy nehéz helyzetben levő céget nyereségessé tenni , a nemzetiség nem számított & ndash ; mondta Borisz Abramovics azzal kapcsolatban , nem gondolkodtak-e a magyar szakemberben az új vezérigazgató személyét illetően .
